timestamp,demand_mw,temperature_c,humidity_percent,wind_speed_kmh,hour,day_of_week,month,is_weekend,demand_1_hour_ago,demand_24_hours_ago,demand_168_hours_ago
2024-04-15 13:00:00+00:00,20114.0,8.7,95,4.1,6,0,4,0,19470.0,19244.0,20422.0
2024-04-15 14:00:00+00:00,21388.0,9.2,95,4.7,7,0,4,0,20114.0,19669.0,22899.0
2024-04-15 15:00:00+00:00,23078.0,10.4,91,2.3,8,0,4,0,21388.0,19999.0,25269.0
2024-04-15 16:00:00+00:00,23200.0,12.1,85,4.0,9,0,4,0,23078.0,20349.0,25719.0
2024-04-15 17:00:00+00:00,23217.0,13.9,72,5.4,10,0,4,0,23200.0,20217.0,24259.0
2024-04-15 18:00:00+00:00,22645.0,15.6,63,4.0,11,0,4,0,23217.0,19978.0,21724.0
2024-04-15 19:00:00+00:00,21917.0,17.0,57,6.6,12,0,4,0,22645.0,19957.0,20982.0
2024-04-15 20:00:00+00:00,21785.0,18.4,51,6.1,13,0,4,0,21917.0,20392.0,20613.0
2024-04-15 21:00:00+00:00,21106.0,19.2,50,9.4,14,0,4,0,21785.0,19948.0,18859.0
2024-04-15 22:00:00+00:00,20320.0,19.4,49,10.7,15,0,4,0,21106.0,19729.0,18346.0
2024-04-15 23:00:00+00:00,19610.0,19.0,51,13.3,16,0,4,0,20320.0,18996.0,18202.0
2024-04-16 00:00:00+00:00,18617.0,17.8,56,15.7,17,0,4,0,19610.0,18720.0,18570.0
2024-04-16 01:00:00+00:00,18828.0,17.3,60,11.0,18,0,4,0,18617.0,18778.0,19376.0
2024-04-16 02:00:00+00:00,20408.0,14.9,71,11.0,19,0,4,0,18828.0,20071.0,20805.0
2024-04-16 03:00:00+00:00,22303.0,13.2,80,3.8,20,0,4,0,20408.0,21792.0,22606.0
2024-04-16 04:00:00+00:00,24289.0,12.8,85,3.8,21,0,4,0,22303.0,23441.0,24311.0
2024-04-16 05:00:00+00:00,24779.0,12.2,88,5.1,22,0,4,0,24289.0,24094.0,24504.0
2024-04-16 06:00:00+00:00,24283.0,11.3,90,6.6,23,0,4,0,24779.0,23638.0,23865.0
2024-04-16 07:00:00+00:00,22859.0,10.9,88,7.4,0,1,4,0,24283.0,22015.0,22458.0
2024-04-16 08:00:00+00:00,21601.0,10.5,86,6.4,1,1,4,0,22859.0,20843.0,21107.0
2024-04-16 09:00:00+00:00,21035.0,11.5,76,4.8,2,1,4,0,21601.0,20320.0,20746.0
2024-04-16 10:00:00+00:00,20350.0,11.1,77,5.5,3,1,4,0,21035.0,20087.0,20378.0
2024-04-16 11:00:00+00:00,20132.0,12.7,68,4.4,4,1,4,0,20350.0,19614.0,20083.0
2024-04-16 12:00:00+00:00,19984.0,13.0,66,3.0,5,1,4,0,20132.0,19470.0,20076.0
2024-04-16 13:00:00+00:00,20053.0,13.7,64,1.5,6,1,4,0,19984.0,20114.0,20354.0
2024-04-16 14:00:00+00:00,21107.0,13.5,63,1.8,7,1,4,0,20053.0,21388.0,21425.0
2024-04-16 15:00:00+00:00,22740.0,14.1,61,2.3,8,1,4,0,21107.0,23078.0,23295.0
2024-04-16 16:00:00+00:00,23214.0,15.9,56,3.6,9,1,4,0,22740.0,23200.0,23749.0
2024-04-16 17:00:00+00:00,23200.0,18.1,51,5.1,10,1,4,0,23214.0,23217.0,23062.0
2024-04-16 18:00:00+00:00,22560.0,20.3,45,1.8,11,1,4,0,23200.0,22645.0,21234.0
2024-04-16 19:00:00+00:00,21744.0,22.4,39,4.4,12,1,4,0,22560.0,21917.0,20836.0
2024-04-16 20:00:00+00:00,20925.0,24.0,37,4.2,13,1,4,0,21744.0,21785.0,19967.0
2024-04-16 21:00:00+00:00,20394.0,25.3,40,7.2,14,1,4,0,20925.0,21106.0,19821.0
2024-04-16 22:00:00+00:00,20022.0,25.6,42,14.5,15,1,4,0,20394.0,20320.0,19559.0
2024-04-16 23:00:00+00:00,19144.0,24.4,41,19.5,16,1,4,0,20022.0,19610.0,19346.0
2024-04-17 00:00:00+00:00,19292.0,22.7,43,19.2,17,1,4,0,19144.0,18617.0,19059.0
2024-04-17 01:00:00+00:00,20153.0,21.6,51,11.3,18,1,4,0,19292.0,18828.0,20088.0
2024-04-17 02:00:00+00:00,22078.0,19.1,63,8.4,19,1,4,0,20153.0,20408.0,22185.0
2024-04-17 03:00:00+00:00,23184.0,16.6,76,5.6,20,1,4,0,22078.0,22303.0,23507.0
2024-04-17 04:00:00+00:00,24760.0,15.7,82,6.4,21,1,4,0,23184.0,24289.0,24814.0
2024-04-17 05:00:00+00:00,25119.0,14.8,86,7.7,22,1,4,0,24760.0,24779.0,25052.0
2024-04-17 06:00:00+00:00,24213.0,14.1,87,8.2,23,1,4,0,25119.0,24283.0,24099.0
2024-04-17 07:00:00+00:00,22854.0,13.6,87,8.6,0,2,4,0,24213.0,22859.0,22607.0
2024-04-17 08:00:00+00:00,21460.0,13.0,87,7.6,1,2,4,0,22854.0,21601.0,21188.0
2024-04-17 09:00:00+00:00,20639.0,12.6,86,7.9,2,2,4,0,21460.0,21035.0,20457.0
2024-04-17 10:00:00+00:00,20197.0,12.0,86,8.0,3,2,4,0,20639.0,20350.0,19869.0
2024-04-17 11:00:00+00:00,19930.0,11.6,87,8.6,4,2,4,0,20197.0,20132.0,19585.0
2024-04-17 12:00:00+00:00,19482.0,11.0,89,8.4,5,2,4,0,19930.0,19984.0,19525.0
2024-04-17 13:00:00+00:00,19617.0,11.3,92,4.4,6,2,4,0,19482.0,20053.0,19718.0
2024-04-17 14:00:00+00:00,20758.0,11.5,95,3.6,7,2,4,0,19617.0,21107.0,20749.0
2024-04-17 15:00:00+00:00,22168.0,13.6,85,1.8,8,2,4,0,20758.0,22740.0,22385.0
2024-04-17 16:00:00+00:00,22794.0,16.2,70,2.6,9,2,4,0,22168.0,23214.0,22954.0
2024-04-17 17:00:00+00:00,22493.0,18.8,58,4.1,10,2,4,0,22794.0,23200.0,22834.0
2024-04-17 18:00:00+00:00,21519.0,21.3,49,5.0,11,2,4,0,22493.0,22560.0,21867.0
2024-04-17 19:00:00+00:00,21486.0,23.5,41,7.0,12,2,4,0,21519.0,21744.0,20881.0
2024-04-17 20:00:00+00:00,21264.0,25.1,35,8.6,13,2,4,0,21486.0,20925.0,20310.0
2024-04-17 21:00:00+00:00,21443.0,25.9,34,12.1,14,2,4,0,21264.0,20394.0,20111.0
2024-04-17 22:00:00+00:00,20511.0,25.4,36,15.0,15,2,4,0,21443.0,20022.0,20052.0
2024-04-17 23:00:00+00:00,21540.0,24.7,36,15.3,16,2,4,0,20511.0,19144.0,20331.0
2024-04-18 00:00:00+00:00,21259.0,23.3,40,16.2,17,2,4,0,21540.0,19292.0,21026.0
2024-04-18 01:00:00+00:00,22703.0,20.7,49,13.4,18,2,4,0,21259.0,20153.0,22041.0
2024-04-18 02:00:00+00:00,23596.0,18.5,60,9.7,19,2,4,0,22703.0,22078.0,23633.0
2024-04-18 03:00:00+00:00,24636.0,16.7,70,5.6,20,2,4,0,23596.0,23184.0,24818.0
2024-04-18 04:00:00+00:00,25989.0,15.6,77,4.9,21,2,4,0,24636.0,24760.0,25691.0
2024-04-18 05:00:00+00:00,26240.0,14.9,84,4.3,22,2,4,0,25989.0,25119.0,25793.0
2024-04-18 06:00:00+00:00,25527.0,14.5,89,4.1,23,2,4,0,26240.0,24213.0,25122.0
2024-04-18 07:00:00+00:00,23914.0,13.5,95,6.0,0,3,4,0,25527.0,22854.0,23425.0
2024-04-18 08:00:00+00:00,22276.0,13.0,97,4.9,1,3,4,0,23914.0,21460.0,21931.0
2024-04-18 09:00:00+00:00,21326.0,12.4,98,5.4,2,3,4,0,22276.0,20639.0,20946.0
2024-04-18 10:00:00+00:00,20320.0,12.3,100,6.6,3,3,4,0,21326.0,20197.0,20223.0
2024-04-18 11:00:00+00:00,20032.0,12.1,100,4.0,4,3,4,0,20320.0,19930.0,19758.0
2024-04-18 12:00:00+00:00,19866.0,12.0,100,3.2,5,3,4,0,20032.0,19482.0,19377.0
2024-04-18 13:00:00+00:00,20019.0,11.9,100,5.9,6,3,4,0,19866.0,19617.0,19423.0
2024-04-18 14:00:00+00:00,20844.0,11.7,100,3.6,7,3,4,0,20019.0,20758.0,20611.0
2024-04-18 15:00:00+00:00,22226.0,12.1,98,5.4,8,3,4,0,20844.0,22168.0,22242.0
2024-04-18 16:00:00+00:00,22772.0,13.5,88,6.9,9,3,4,0,22226.0,22794.0,23415.0
2024-04-18 17:00:00+00:00,22541.0,15.4,75,7.6,10,3,4,0,22772.0,22493.0,23067.0
2024-04-18 18:00:00+00:00,22197.0,18.5,56,7.4,11,3,4,0,22541.0,21519.0,21869.0
2024-04-18 19:00:00+00:00,21769.0,20.9,43,7.1,12,3,4,0,22197.0,21486.0,21215.0
2024-04-18 20:00:00+00:00,21899.0,22.8,40,12.0,13,3,4,0,21769.0,21264.0,20473.0
2024-04-18 21:00:00+00:00,21868.0,22.1,50,13.7,14,3,4,0,21899.0,21443.0,20347.0
2024-04-18 22:00:00+00:00,21393.0,22.7,48,13.4,15,3,4,0,21868.0,20511.0,20596.0
2024-04-18 23:00:00+00:00,21347.0,22.3,46,14.5,16,3,4,0,21393.0,21540.0,21013.0
2024-04-19 00:00:00+00:00,21194.0,21.2,50,13.1,17,3,4,0,21347.0,21259.0,21738.0
2024-04-19 01:00:00+00:00,21450.0,19.4,57,12.3,18,3,4,0,21194.0,22703.0,23133.0
2024-04-19 02:00:00+00:00,23333.0,17.8,62,12.8,19,3,4,0,21450.0,23596.0,24601.0
2024-04-19 03:00:00+00:00,24557.0,15.8,72,10.8,20,3,4,0,23333.0,24636.0,25405.0
2024-04-19 04:00:00+00:00,25887.0,14.7,77,6.0,21,3,4,0,24557.0,25989.0,26562.0
2024-04-19 05:00:00+00:00,26221.0,14.1,81,3.2,22,3,4,0,25887.0,26240.0,26395.0
2024-04-19 06:00:00+00:00,25318.0,13.6,87,3.6,23,3,4,0,26221.0,25527.0,25328.0
2024-04-19 07:00:00+00:00,23310.0,12.8,94,2.6,0,4,4,0,25318.0,23914.0,23734.0
2024-04-19 08:00:00+00:00,21764.0,12.4,97,4.7,1,4,4,0,23310.0,22276.0,22494.0
2024-04-19 09:00:00+00:00,20790.0,11.8,100,6.5,2,4,4,0,21764.0,21326.0,21445.0
2024-04-19 10:00:00+00:00,19868.0,11.7,100,5.8,3,4,4,0,20790.0,20320.0,20595.0
2024-04-19 11:00:00+00:00,19671.0,11.6,100,5.4,4,4,4,0,19868.0,20032.0,20316.0
2024-04-19 12:00:00+00:00,19623.0,11.8,97,4.8,5,4,4,0,19671.0,19866.0,20181.0
2024-04-19 13:00:00+00:00,19776.0,12.5,91,4.3,6,4,4,0,19623.0,20019.0,20094.0
2024-04-19 14:00:00+00:00,20728.0,12.5,90,3.1,7,4,4,0,19776.0,20844.0,21016.0
2024-04-19 15:00:00+00:00,21880.0,12.8,88,2.1,8,4,4,0,20728.0,22226.0,22653.0
2024-04-19 16:00:00+00:00,23427.0,13.5,84,2.5,9,4,4,0,21880.0,22772.0,23504.0
2024-04-19 17:00:00+00:00,23688.0,15.0,73,1.8,10,4,4,0,23427.0,22541.0,23403.0
2024-04-19 18:00:00+00:00,22877.0,17.4,60,2.9,11,4,4,0,23688.0,22197.0,22724.0
2024-04-19 19:00:00+00:00,21928.0,19.8,51,4.7,12,4,4,0,22877.0,21769.0,22493.0
2024-04-19 20:00:00+00:00,21478.0,21.6,48,10.2,13,4,4,0,21928.0,21899.0,22262.0
2024-04-19 21:00:00+00:00,20791.0,21.8,49,14.9,14,4,4,0,21478.0,21868.0,22564.0
2024-04-19 22:00:00+00:00,20740.0,21.6,49,16.4,15,4,4,0,20791.0,21393.0,22267.0
2024-04-19 23:00:00+00:00,20694.0,21.0,50,17.6,16,4,4,0,20740.0,21347.0,22440.0
2024-04-20 00:00:00+00:00,20763.0,20.0,54,16.8,17,4,4,0,20694.0,21194.0,21750.0
2024-04-20 01:00:00+00:00,21046.0,17.4,65,14.6,18,4,4,0,20763.0,21450.0,21027.0
2024-04-20 02:00:00+00:00,22005.0,16.2,70,12.1,19,4,4,0,21046.0,23333.0,21889.0
2024-04-20 03:00:00+00:00,23493.0,14.7,77,10.9,20,4,4,0,22005.0,24557.0,22865.0
2024-04-20 04:00:00+00:00,24818.0,13.9,82,7.6,21,4,4,0,23493.0,25887.0,24320.0
2024-04-20 05:00:00+00:00,24573.0,13.4,85,3.6,22,4,4,0,24818.0,26221.0,24659.0
2024-04-20 06:00:00+00:00,23950.0,13.0,87,4.1,23,4,4,0,24573.0,25318.0,24231.0
2024-04-20 07:00:00+00:00,22971.0,12.7,89,5.2,0,5,4,1,23950.0,23310.0,22859.0
2024-04-20 08:00:00+00:00,21588.0,12.3,91,3.7,1,5,4,1,22971.0,21764.0,21538.0
2024-04-20 09:00:00+00:00,20935.0,11.7,95,4.6,2,5,4,1,21588.0,20790.0,20834.0
2024-04-20 10:00:00+00:00,20022.0,10.8,99,5.6,3,5,4,1,20935.0,19868.0,19800.0
2024-04-20 11:00:00+00:00,19363.0,10.7,99,7.3,4,5,4,1,20022.0,19671.0,19590.0
2024-04-20 12:00:00+00:00,19077.0,10.6,99,8.1,5,5,4,1,19363.0,19623.0,19294.0
2024-04-20 13:00:00+00:00,18836.0,11.9,88,6.6,6,5,4,1,19077.0,19776.0,19209.0
2024-04-20 14:00:00+00:00,19174.0,12.3,86,3.8,7,5,4,1,18836.0,20728.0,19447.0
2024-04-20 15:00:00+00:00,19794.0,12.7,84,3.6,8,5,4,1,19174.0,21880.0,20162.0
2024-04-20 16:00:00+00:00,20212.0,13.4,80,2.7,9,5,4,1,19794.0,23427.0,20659.0
2024-04-20 17:00:00+00:00,20972.0,14.6,74,1.1,10,5,4,1,20212.0,23688.0,22029.0
2024-04-20 18:00:00+00:00,20782.0,17.2,62,1.0,11,5,4,1,20972.0,22877.0,22246.0
2024-04-20 19:00:00+00:00,19861.0,19.3,55,3.1,12,5,4,1,20782.0,21928.0,22175.0
2024-04-20 20:00:00+00:00,18686.0,21.7,48,4.3,13,5,4,1,19861.0,21478.0,22302.0
2024-04-20 21:00:00+00:00,17366.0,23.2,45,10.2,14,5,4,1,18686.0,20791.0,21958.0
2024-04-20 22:00:00+00:00,17020.0,23.2,46,14.1,15,5,4,1,17366.0,20740.0,22248.0
2024-04-20 23:00:00+00:00,16720.0,22.7,48,15.6,16,5,4,1,17020.0,20694.0,21831.0
2024-04-21 00:00:00+00:00,17196.0,21.8,52,14.7,17,5,4,1,16720.0,20763.0,21379.0
2024-04-21 01:00:00+00:00,18037.0,18.9,60,17.0,18,5,4,1,17196.0,21046.0,21387.0
2024-04-21 02:00:00+00:00,19410.0,16.9,70,12.4,19,5,4,1,18037.0,22005.0,21537.0
2024-04-21 03:00:00+00:00,21687.0,15.7,77,9.8,20,5,4,1,19410.0,23493.0,22691.0
2024-04-21 04:00:00+00:00,23426.0,14.9,83,5.9,21,5,4,1,21687.0,24818.0,23362.0
2024-04-21 05:00:00+00:00,23774.0,14.3,87,1.8,22,5,4,1,23426.0,24573.0,23632.0
2024-04-21 06:00:00+00:00,23417.0,13.9,89,2.3,23,5,4,1,23774.0,23950.0,23432.0
2024-04-21 07:00:00+00:00,22292.0,13.4,92,3.2,0,6,4,1,23417.0,22971.0,22471.0
2024-04-21 08:00:00+00:00,21260.0,12.9,94,4.1,1,6,4,1,22292.0,21588.0,21118.0
2024-04-21 09:00:00+00:00,20468.0,12.4,96,2.3,2,6,4,1,21260.0,20935.0,20671.0
2024-04-21 10:00:00+00:00,19509.0,11.8,100,3.1,3,6,4,1,20468.0,20022.0,20168.0
2024-04-21 11:00:00+00:00,18931.0,11.7,99,2.3,4,6,4,1,19509.0,19363.0,19659.0
2024-04-21 12:00:00+00:00,18462.0,11.4,99,4.3,5,6,4,1,18931.0,19077.0,19330.0
2024-04-21 13:00:00+00:00,18294.0,12.1,96,3.5,6,6,4,1,18462.0,18836.0,19244.0
2024-04-21 14:00:00+00:00,18503.0,11.8,98,2.3,7,6,4,1,18294.0,19174.0,19669.0
2024-04-21 15:00:00+00:00,18611.0,12.2,98,2.6,8,6,4,1,18503.0,19794.0,19999.0
2024-04-21 16:00:00+00:00,18848.0,14.6,84,1.8,9,6,4,1,18611.0,20212.0,20349.0
2024-04-21 17:00:00+00:00,18983.0,17.7,69,3.6,10,6,4,1,18848.0,20972.0,20217.0
2024-04-21 18:00:00+00:00,19260.0,21.2,56,6.4,11,6,4,1,18983.0,20782.0,19978.0
2024-04-21 19:00:00+00:00,18787.0,23.9,47,9.3,12,6,4,1,19260.0,19861.0,19957.0
2024-04-21 20:00:00+00:00,18005.0,25.6,42,14.0,13,6,4,1,18787.0,18686.0,20392.0
2024-04-21 21:00:00+00:00,17563.0,25.7,42,17.4,14,6,4,1,18005.0,17366.0,19948.0
2024-04-21 22:00:00+00:00,17216.0,24.9,44,18.2,15,6,4,1,17563.0,17020.0,19729.0
2024-04-21 23:00:00+00:00,16711.0,23.5,49,19.6,16,6,4,1,17216.0,16720.0,18996.0
2024-04-22 00:00:00+00:00,17565.0,21.8,55,17.6,17,6,4,1,16711.0,17196.0,18720.0
2024-04-22 01:00:00+00:00,19312.0,19.5,65,15.5,18,6,4,1,17565.0,18037.0,18778.0
2024-04-22 02:00:00+00:00,21723.0,17.1,76,12.7,19,6,4,1,19312.0,19410.0,20071.0
2024-04-22 03:00:00+00:00,23576.0,15.6,84,9.5,20,6,4,1,21723.0,21687.0,21792.0
2024-04-22 04:00:00+00:00,24882.0,14.8,89,6.6,21,6,4,1,23576.0,23426.0,23441.0
2024-04-22 05:00:00+00:00,25080.0,14.4,91,4.3,22,6,4,1,24882.0,23774.0,24094.0
2024-04-22 06:00:00+00:00,24381.0,14.1,92,4.7,23,6,4,1,25080.0,23417.0,23638.0
2024-04-22 07:00:00+00:00,23056.0,13.8,93,3.3,0,0,4,0,24381.0,22292.0,22015.0
2024-04-22 08:00:00+00:00,21602.0,13.3,95,2.7,1,0,4,0,23056.0,21260.0,20843.0
2024-04-22 09:00:00+00:00,20613.0,13.0,97,2.1,2,0,4,0,21602.0,20468.0,20320.0
2024-04-22 10:00:00+00:00,19816.0,12.7,98,2.9,3,0,4,0,20613.0,19509.0,20087.0
2024-04-22 11:00:00+00:00,19226.0,12.3,100,3.7,4,0,4,0,19816.0,18931.0,19614.0
2024-04-22 12:00:00+00:00,19059.0,12.1,100,5.1,5,0,4,0,19226.0,18462.0,19470.0
2024-04-22 13:00:00+00:00,19347.0,13.1,99,3.5,6,0,4,0,19059.0,18294.0,20114.0
2024-04-22 14:00:00+00:00,20464.0,13.1,99,2.8,7,0,4,0,19347.0,18503.0,21388.0
2024-04-22 15:00:00+00:00,21766.0,13.9,93,3.0,8,0,4,0,20464.0,18611.0,23078.0
2024-04-22 16:00:00+00:00,22972.0,15.4,84,3.8,9,0,4,0,21766.0,18848.0,23200.0
2024-04-22 17:00:00+00:00,23351.0,17.1,74,5.5,10,0,4,0,22972.0,18983.0,23217.0
2024-04-22 18:00:00+00:00,23074.0,19.4,62,7.2,11,0,4,0,23351.0,19260.0,22645.0
2024-04-22 19:00:00+00:00,23855.0,21.6,55,8.3,12,0,4,0,23074.0,18787.0,21917.0
2024-04-22 20:00:00+00:00,23732.0,23.2,50,11.1,13,0,4,0,23855.0,18005.0,21785.0
2024-04-22 21:00:00+00:00,23256.0,24.0,48,13.2,14,0,4,0,23732.0,17563.0,21106.0
2024-04-22 22:00:00+00:00,23541.0,24.2,48,16.0,15,0,4,0,23256.0,17216.0,20320.0
2024-04-22 23:00:00+00:00,23410.0,22.9,52,17.6,16,0,4,0,23541.0,16711.0,19610.0
2024-04-23 00:00:00+00:00,22991.0,21.0,58,18.7,17,0,4,0,23410.0,17565.0,18617.0
2024-04-23 01:00:00+00:00,23615.0,17.8,68,15.1,18,0,4,0,22991.0,19312.0,18828.0
2024-04-23 02:00:00+00:00,24540.0,16.5,74,11.5,19,0,4,0,23615.0,21723.0,20408.0
2024-04-23 03:00:00+00:00,25718.0,15.6,78,9.8,20,0,4,0,24540.0,23576.0,22303.0
2024-04-23 04:00:00+00:00,26524.0,15.0,80,9.0,21,0,4,0,25718.0,24882.0,24289.0
2024-04-23 05:00:00+00:00,26625.0,14.7,82,6.5,22,0,4,0,26524.0,25080.0,24779.0
2024-04-23 06:00:00+00:00,25706.0,14.6,81,4.9,23,0,4,0,26625.0,24381.0,24283.0
2024-04-23 07:00:00+00:00,23858.0,14.8,79,5.5,0,1,4,0,25706.0,23056.0,22859.0
2024-04-23 08:00:00+00:00,22215.0,15.0,78,7.6,1,1,4,0,23858.0,21602.0,21601.0
2024-04-23 09:00:00+00:00,21465.0,14.9,79,8.9,2,1,4,0,22215.0,20613.0,21035.0
2024-04-23 10:00:00+00:00,20523.0,14.7,80,9.3,3,1,4,0,21465.0,19816.0,20350.0
2024-04-23 11:00:00+00:00,19952.0,14.5,82,9.0,4,1,4,0,20523.0,19226.0,20132.0
2024-04-23 12:00:00+00:00,19686.0,14.4,82,8.7,5,1,4,0,19952.0,19059.0,19984.0
2024-04-23 13:00:00+00:00,19766.0,14.7,79,6.1,6,1,4,0,19686.0,19347.0,20053.0
2024-04-23 14:00:00+00:00,20830.0,14.9,78,7.2,7,1,4,0,19766.0,20464.0,21107.0
2024-04-23 15:00:00+00:00,22262.0,15.2,77,9.3,8,1,4,0,20830.0,21766.0,22740.0
2024-04-23 16:00:00+00:00,23516.0,15.8,74,12.0,9,1,4,0,22262.0,22972.0,23214.0
2024-04-23 17:00:00+00:00,24049.0,17.0,67,13.0,10,1,4,0,23516.0,23351.0,23200.0
2024-04-23 18:00:00+00:00,23426.0,18.1,63,13.3,11,1,4,0,24049.0,23074.0,22560.0
2024-04-23 19:00:00+00:00,23302.0,18.7,59,12.2,12,1,4,0,23426.0,23855.0,21744.0
2024-04-23 20:00:00+00:00,23479.0,19.4,56,11.9,13,1,4,0,23302.0,23732.0,20925.0
2024-04-23 21:00:00+00:00,22488.0,20.1,56,13.7,14,1,4,0,23479.0,23256.0,20394.0
2024-04-23 22:00:00+00:00,22408.0,20.1,57,13.8,15,1,4,0,22488.0,23541.0,20022.0
2024-04-23 23:00:00+00:00,21621.0,20.0,56,13.6,16,1,4,0,22408.0,23410.0,19144.0
2024-04-24 00:00:00+00:00,21944.0,19.5,56,14.8,17,1,4,0,21621.0,22991.0,19292.0
2024-04-24 01:00:00+00:00,21984.0,17.5,61,16.4,18,1,4,0,21944.0,23615.0,20153.0
2024-04-24 02:00:00+00:00,22585.0,16.0,66,14.9,19,1,4,0,21984.0,24540.0,22078.0
2024-04-24 03:00:00+00:00,23341.0,14.8,72,12.1,20,1,4,0,22585.0,25718.0,23184.0
2024-04-24 04:00:00+00:00,24820.0,14.2,75,7.2,21,1,4,0,23341.0,26524.0,24760.0
2024-04-24 05:00:00+00:00,25244.0,13.9,77,3.6,22,1,4,0,24820.0,26625.0,25119.0
2024-04-24 06:00:00+00:00,24744.0,13.3,82,3.2,23,1,4,0,25244.0,25706.0,24213.0
2024-04-24 07:00:00+00:00,23258.0,12.6,89,3.3,0,2,4,0,24744.0,23858.0,22854.0
2024-04-24 08:00:00+00:00,21673.0,12.3,89,3.7,1,2,4,0,23258.0,22215.0,21460.0
2024-04-24 09:00:00+00:00,21021.0,11.8,91,5.5,2,2,4,0,21673.0,21465.0,20639.0
2024-04-24 10:00:00+00:00,20122.0,11.8,91,8.7,3,2,4,0,21021.0,20523.0,20197.0
2024-04-24 11:00:00+00:00,19609.0,11.2,94,8.0,4,2,4,0,20122.0,19952.0,19930.0
2024-04-24 12:00:00+00:00,19350.0,10.6,95,7.6,5,2,4,0,19609.0,19686.0,19482.0
2024-04-24 13:00:00+00:00,19583.0,11.2,89,5.4,6,2,4,0,19350.0,19766.0,19617.0
2024-04-24 14:00:00+00:00,20724.0,11.8,86,5.2,7,2,4,0,19583.0,20830.0,20758.0
2024-04-24 15:00:00+00:00,22120.0,13.6,77,4.8,8,2,4,0,20724.0,22262.0,22168.0
2024-04-24 16:00:00+00:00,23189.0,15.5,66,6.4,9,2,4,0,22120.0,23516.0,22794.0
2024-04-24 17:00:00+00:00,23734.0,17.3,57,7.4,10,2,4,0,23189.0,24049.0,22493.0
2024-04-24 18:00:00+00:00,23583.0,19.1,48,7.2,11,2,4,0,23734.0,23426.0,21519.0
2024-04-24 19:00:00+00:00,23009.0,21.4,40,9.4,12,2,4,0,23583.0,23302.0,21486.0
2024-04-24 20:00:00+00:00,23298.0,21.7,42,15.1,13,2,4,0,23009.0,23479.0,21264.0
2024-04-24 21:00:00+00:00,22539.0,20.5,49,18.0,14,2,4,0,23298.0,22488.0,21443.0
2024-04-24 22:00:00+00:00,22176.0,20.3,48,17.2,15,2,4,0,22539.0,22408.0,20511.0
2024-04-24 23:00:00+00:00,22233.0,19.8,46,17.8,16,2,4,0,22176.0,21621.0,21540.0
2024-04-25 00:00:00+00:00,22072.0,19.2,48,16.4,17,2,4,0,22233.0,21944.0,21259.0
2024-04-25 01:00:00+00:00,22300.0,16.8,59,15.8,18,2,4,0,22072.0,21984.0,22703.0
2024-04-25 02:00:00+00:00,23120.0,15.9,63,13.0,19,2,4,0,22300.0,22585.0,23596.0
2024-04-25 03:00:00+00:00,23607.0,14.8,72,9.8,20,2,4,0,23120.0,23341.0,24636.0
2024-04-25 04:00:00+00:00,25019.0,14.8,74,5.1,21,2,4,0,23607.0,24820.0,25989.0
2024-04-25 05:00:00+00:00,25559.0,14.8,74,1.8,22,2,4,0,25019.0,25244.0,26240.0
2024-04-25 06:00:00+00:00,25151.0,14.5,75,2.3,23,2,4,0,25559.0,24744.0,25527.0
2024-04-25 07:00:00+00:00,23533.0,14.2,77,3.7,0,3,4,0,25151.0,23258.0,23914.0
2024-04-25 08:00:00+00:00,22100.0,13.9,78,5.4,1,3,4,0,23533.0,21673.0,22276.0
2024-04-25 09:00:00+00:00,21217.0,13.5,80,6.2,2,3,4,0,22100.0,21021.0,21326.0
2024-04-25 10:00:00+00:00,20355.0,13.3,80,5.9,3,3,4,0,21217.0,20122.0,20320.0
2024-04-25 11:00:00+00:00,20109.0,13.2,80,4.1,4,3,4,0,20355.0,19609.0,20032.0
2024-04-25 12:00:00+00:00,19942.0,13.0,81,3.3,5,3,4,0,20109.0,19350.0,19866.0
2024-04-25 13:00:00+00:00,19846.0,13.5,78,3.5,6,3,4,0,19942.0,19583.0,20019.0
2024-04-25 14:00:00+00:00,20969.0,13.5,78,2.0,7,3,4,0,19846.0,20724.0,20844.0
2024-04-25 15:00:00+00:00,22640.0,14.5,72,5.4,8,3,4,0,20969.0,22120.0,22226.0
2024-04-25 16:00:00+00:00,23792.0,15.4,66,7.2,9,3,4,0,22640.0,23189.0,22772.0
2024-04-25 17:00:00+00:00,23832.0,16.3,62,8.8,10,3,4,0,23792.0,23734.0,22541.0
2024-04-25 18:00:00+00:00,23556.0,17.5,58,11.0,11,3,4,0,23832.0,23583.0,22197.0
2024-04-25 19:00:00+00:00,22410.0,18.2,55,14.2,12,3,4,0,23556.0,23009.0,21769.0
2024-04-25 20:00:00+00:00,22029.0,19.2,52,13.6,13,3,4,0,22410.0,23298.0,21899.0
2024-04-25 21:00:00+00:00,21943.0,19.7,50,13.7,14,3,4,0,22029.0,22539.0,21868.0
2024-04-25 22:00:00+00:00,22032.0,19.6,52,16.1,15,3,4,0,21943.0,22176.0,21393.0
2024-04-25 23:00:00+00:00,22174.0,19.4,52,17.8,16,3,4,0,22032.0,22233.0,21347.0
2024-04-26 00:00:00+00:00,22213.0,18.2,57,17.0,17,3,4,0,22174.0,22072.0,21194.0
2024-04-26 01:00:00+00:00,22002.0,16.8,58,13.6,18,3,4,0,22213.0,22300.0,21450.0
